img_name,target
ISIC_0003051,Benign
ISIC_0028313,Benign
ISIC_0010498,Benign
ISIC_0031493,Benign
ISIC_0030721,Benign
ISIC_0033127,Benign
ISIC_0011090,Benign
ISIC_0068198,Benign
ISIC_0016071,Benign
ISIC_0012183,Benign
ISIC_0028774,Benign
ISIC_0030792,Benign
ISIC_0065439,Benign
ISIC_0014811,Benign
ISIC_0026918,Benign
ISIC_0027239,Benign
ISIC_0066574,Benign
ISIC_0024508,Benign
ISIC_0027692,Benign
ISIC_0026146,Benign
ISIC_0032542,Benign
ISIC_0010569,Benign
ISIC_0026056,Malignant
ISIC_0030311,Benign
ISIC_0014839,Benign
ISIC_0061550,Benign
ISIC_0034008,Benign
ISIC_0030687,Malignant
ISIC_0013244,Benign
ISIC_0060360,Benign
ISIC_0062290,Benign
ISIC_0028728,Malignant
ISIC_0033587,Benign
ISIC_0056825,Benign
ISIC_0024829,Malignant
ISIC_0012136,Benign
ISIC_0030564,Malignant
ISIC_0028127,Malignant
ISIC_0025465,Benign
ISIC_0025161,Benign
ISIC_0032234,Benign
ISIC_0030752,Benign
ISIC_0014595,Benign
ISIC_0028887,Benign
ISIC_0030192,Malignant
ISIC_0028652,Malignant
ISIC_0029433,Benign
ISIC_0027883,Benign
ISIC_0031534,Benign
ISIC_0059131,Benign
ISIC_0027569,Benign
ISIC_0027831,Benign
ISIC_0054964,Benign
ISIC_0055551,Benign
ISIC_0057522,Benign
ISIC_0014181,Malignant
ISIC_0062455,Benign
ISIC_0014433,Benign
ISIC_0029599,Benign
ISIC_0003308,Benign
ISIC_0064808,Benign
ISIC_0062147,Benign
ISIC_0033608,Benign
ISIC_0027108,Benign
ISIC_0067976,Benign
ISIC_0056094,Benign
ISIC_0032327,Benign
ISIC_0013840,Malignant
ISIC_0025474,Benign
ISIC_0067040,Benign
ISIC_0060720,Benign
ISIC_0031093,Benign
ISIC_0061276,Benign
ISIC_0012516,Benign
ISIC_0033446,Benign
ISIC_0030031,Malignant
ISIC_0054373,Benign
ISIC_0033703,Benign
ISIC_0055443,Benign
ISIC_0027060,Malignant
ISIC_0057185,Benign
ISIC_0031567,Benign
ISIC_0032780,Benign
ISIC_0024693,Benign
ISIC_0032294,Benign
ISIC_0033664,Benign
ISIC_0034268,Benign
ISIC_0033107,Benign
ISIC_0029543,Benign
ISIC_0029115,Benign
ISIC_0026092,Benign
ISIC_0031873,Benign
ISIC_0031330,Benign
ISIC_0029186,Benign
ISIC_0056502,Benign
ISIC_0034171,Benign
ISIC_0024961,Malignant
ISIC_0031001,Benign
ISIC_0032307,Malignant
ISIC_0056603,Benign
ISIC_0057165,Benign
ISIC_0027406,Benign
ISIC_0065281,Benign
ISIC_0031102,Benign
ISIC_0060246,Benign
ISIC_0067773,Benign
ISIC_0028675,Benign
ISIC_0027541,Benign
ISIC_0030354,Benign
ISIC_0026639,Benign
ISIC_0028030,Benign
ISIC_0012789,Benign
ISIC_0033528,Benign
ISIC_0024887,Benign
ISIC_0029410,Benign
ISIC_0029062,Benign
ISIC_0033783,Benign
ISIC_0056960,Benign
ISIC_0033622,Benign
ISIC_0058873,Benign
ISIC_0065380,Benign
ISIC_0056738,Benign
ISIC_0060482,Benign
ISIC_0025907,Benign
ISIC_0062822,Benign
ISIC_0014652,Benign
ISIC_0030600,Benign
ISIC_0030621,Benign
ISIC_0063465,Benign
ISIC_0024584,Benign
ISIC_0013667,Benign
ISIC_0062017,Benign
ISIC_0058072,Benign
ISIC_0026315,Benign
ISIC_0033185,Benign
ISIC_0067608,Benign
ISIC_0028472,Benign
ISIC_0033144,Benign
ISIC_0058145,Benign
ISIC_0014289,Malignant
ISIC_0013430,Benign
ISIC_0012537,Benign
ISIC_0058682,Benign
ISIC_0013489,Benign
ISIC_0066950,Benign
ISIC_0014872,Malignant
ISIC_0032086,Benign
ISIC_0028203,Benign
ISIC_0061903,Benign
ISIC_0030123,Benign
ISIC_0014714,Benign
ISIC_0061560,Benign
ISIC_0014645,Benign
ISIC_0056515,Benign
ISIC_0031262,Benign
ISIC_0028947,Benign
ISIC_0026676,Benign
ISIC_0024625,Benign
ISIC_0055148,Benign
ISIC_0024860,Benign
ISIC_0032744,Benign
ISIC_0061014,Benign
ISIC_0056416,Benign
ISIC_0068794,Benign
ISIC_0024538,Benign
ISIC_0012492,Benign
ISIC_0027867,Benign
ISIC_0031706,Benign
ISIC_0032464,Benign
ISIC_0031076,Benign
ISIC_0025033,Benign
ISIC_0012258,Malignant
ISIC_0031794,Benign
ISIC_0061601,Benign
ISIC_0033384,Benign
ISIC_0009895,Benign
ISIC_0032533,Malignant
ISIC_0012322,Benign
ISIC_0025198,Benign
ISIC_0012386,Benign
ISIC_0028871,Malignant
ISIC_0056648,Benign
ISIC_0011324,Benign
ISIC_0059639,Benign
ISIC_0031890,Malignant
ISIC_0012770,Benign
ISIC_0063650,Benign
ISIC_0029602,Malignant
ISIC_0024673,Malignant
ISIC_0026933,Benign
ISIC_0014486,Malignant
ISIC_0026877,Malignant
ISIC_0065542,Benign
ISIC_0030160,Benign
ISIC_0031757,Benign
ISIC_0014731,Benign
ISIC_0025616,Malignant
ISIC_0000326,Benign
ISIC_0010474,Benign
ISIC_0000282,Malignant
ISIC_0032355,Benign
ISIC_0030702,Benign
ISIC_0067455,Benign
ISIC_0034157,Benign
ISIC_0030076,Malignant
ISIC_0028590,Benign
ISIC_0000310,Malignant
ISIC_0028821,Benign
ISIC_0010368,Benign
ISIC_0063556,Benign
ISIC_0030766,Malignant
ISIC_0025920,Benign
ISIC_0001185,Benign
ISIC_0031629,Benign
ISIC_0028103,Malignant
ISIC_0033888,Benign
ISIC_0027686,Benign
ISIC_0054256,Benign
ISIC_0030461,Benign
ISIC_0069414,Benign
ISIC_0031302,Benign
ISIC_0028969,Malignant
ISIC_0033554,Benign
ISIC_0067864,Benign
ISIC_0064791,Benign
ISIC_0025614,Benign
ISIC_0027507,Malignant
ISIC_0068342,Benign
ISIC_0014923,Benign
ISIC_0026427,Benign
ISIC_0030459,Benign
ISIC_0031540,Benign
ISIC_0061295,Benign
ISIC_0032044,Malignant
ISIC_0068861,Benign
ISIC_0030118,Benign
ISIC_0033626,Benign
ISIC_0026407,Benign
ISIC_0024884,Benign
ISIC_0030040,Benign
ISIC_0030240,Benign
ISIC_0028602,Benign
ISIC_0030371,Benign
ISIC_0057874,Benign
ISIC_0067391,Benign
ISIC_0027129,Benign
ISIC_0028032,Benign
ISIC_0026720,Malignant
ISIC_0013695,Benign
ISIC_0056288,Benign
ISIC_0029244,Benign
ISIC_0057774,Benign
ISIC_0000368,Benign
ISIC_0054324,Benign
ISIC_0026232,Benign
ISIC_0031799,Benign
ISIC_0024548,Benign
ISIC_0053528,Benign
ISIC_0026259,Benign
ISIC_0014667,Benign
ISIC_0031803,Benign
ISIC_0028195,Benign
ISIC_0029653,Benign
ISIC_0025341,Benign
ISIC_0014677,Benign
ISIC_0030926,Benign
ISIC_0026987,Benign
ISIC_0033157,Benign
ISIC_0032010,Benign
ISIC_0067226,Benign
ISIC_0032196,Benign
ISIC_0028892,Benign
ISIC_0032807,Malignant
ISIC_0000117,Benign
ISIC_0026605,Benign
ISIC_0029914,Malignant
ISIC_0065009,Benign
ISIC_0024810,Benign
ISIC_0057562,Benign
ISIC_0033958,Benign
ISIC_0000303,Malignant
ISIC_0033140,Benign
ISIC_0059718,Benign
ISIC_0030068,Benign
ISIC_0027441,Benign
ISIC_0029202,Benign
ISIC_0030144,Benign
ISIC_0058156,Benign
ISIC_0056540,Benign
ISIC_0029377,Benign
ISIC_0025069,Malignant
ISIC_0031112,Benign
ISIC_0032019,Malignant
ISIC_0025584,Malignant
ISIC_0030941,Benign
ISIC_0032690,Malignant
ISIC_0030061,Benign
ISIC_0014658,Benign
ISIC_0031488,Benign
ISIC_0012662,Benign
ISIC_0030916,Benign
ISIC_0034267,Benign
ISIC_0027522,Benign
ISIC_0026937,Benign
ISIC_0066028,Benign
ISIC_0058073,Benign
ISIC_0066474,Benign
ISIC_0025229,Benign
ISIC_0028172,Benign
ISIC_0030720,Benign
ISIC_0034142,Benign
ISIC_0025057,Benign
ISIC_0026607,Benign
ISIC_0026726,Benign
ISIC_0059278,Benign
ISIC_0053523,Benign
ISIC_0031137,Benign
ISIC_0058541,Benign
ISIC_0057561,Benign
ISIC_0030378,Benign
ISIC_0062246,Benign
ISIC_0026883,Benign
ISIC_0024856,Benign
ISIC_0013040,Benign
ISIC_0033682,Benign
ISIC_0054923,Benign
ISIC_0067813,Benign
ISIC_0067292,Benign
ISIC_0029619,Benign
ISIC_0063642,Benign
ISIC_0069010,Benign
ISIC_0065837,Benign
ISIC_0032939,Benign
ISIC_0030780,Benign
ISIC_0028253,Benign
ISIC_0055906,Benign
ISIC_0024889,Benign
ISIC_0034292,Benign
ISIC_0063613,Benign
ISIC_0027209,Benign
ISIC_0008403,Benign
ISIC_0060961,Benign
ISIC_0028885,Benign
ISIC_0032650,Benign
ISIC_0015941,Benign
ISIC_0030992,Benign
ISIC_0059223,Benign
ISIC_0000447,Benign
ISIC_0012696,Benign
ISIC_0032802,Benign
ISIC_0025444,Benign
ISIC_0030498,Benign
ISIC_0014823,Benign
ISIC_0028214,Benign
ISIC_0024487,Benign
ISIC_0028856,Benign
ISIC_0015142,Malignant
ISIC_0034274,Benign
ISIC_0063115,Benign
ISIC_0000218,Benign
ISIC_0026852,Benign
ISIC_0028380,Benign
ISIC_0031156,Benign
ISIC_0026969,Benign
ISIC_0033792,Benign
ISIC_0030990,Benign
ISIC_0065153,Benign
ISIC_0014554,Benign
ISIC_0012137,Malignant
ISIC_0013270,Benign
ISIC_0014932,Malignant
ISIC_0028136,Benign
ISIC_0000532,Benign
ISIC_0025391,Malignant
ISIC_0026078,Benign
ISIC_0027519,Benign
ISIC_0000044,Benign
ISIC_0028194,Benign
ISIC_0000246,Benign
ISIC_0028374,Benign
ISIC_0068089,Benign
ISIC_0024439,Benign
ISIC_0028189,Benign
ISIC_0026403,Benign
ISIC_0032750,Malignant
ISIC_0010442,Benign
ISIC_0015950,Benign
ISIC_0033009,Benign
ISIC_0025329,Benign
ISIC_0013207,Benign
ISIC_0054944,Benign
ISIC_0014998,Benign
ISIC_0030201,Benign
ISIC_0032637,Malignant
ISIC_0027187,Malignant
ISIC_0068103,Benign
ISIC_0062795,Benign
ISIC_0054478,Benign
ISIC_0057639,Benign
ISIC_0032894,Malignant
ISIC_0025475,Benign
ISIC_0028159,Benign
ISIC_0032017,Malignant
ISIC_0028556,Malignant
ISIC_0030684,Benign
ISIC_0024985,Benign
ISIC_0000539,Benign
ISIC_0026321,Malignant
ISIC_0031372,Benign
ISIC_0029011,Benign
ISIC_0066687,Benign
ISIC_0032511,Malignant
ISIC_0056468,Benign
ISIC_0065074,Benign
ISIC_0000227,Benign
ISIC_0055851,Benign
ISIC_0000327,Benign
ISIC_0030427,Benign
ISIC_0065639,Benign
ISIC_0061652,Benign
ISIC_0034030,Benign
ISIC_0015146,Benign
ISIC_0064976,Benign
ISIC_0062173,Benign
ISIC_0063906,Benign
ISIC_0066326,Benign
ISIC_0058085,Benign
ISIC_0060296,Benign
ISIC_0067319,Benign
ISIC_0028927,Benign
ISIC_0030882,Benign
ISIC_0032789,Benign
ISIC_0033782,Benign
ISIC_0000154,Malignant
ISIC_0060535,Benign
ISIC_0031502,Benign
ISIC_0063932,Benign
ISIC_0069243,Benign
ISIC_0032083,Benign
ISIC_0055233,Benign
ISIC_0026850,Benign
ISIC_0056543,Benign
ISIC_0067669,Benign
ISIC_0030740,Benign
ISIC_0012742,Benign
ISIC_0029954,Benign
ISIC_0011343,Benign
ISIC_0027057,Malignant
ISIC_0061296,Benign
ISIC_0026108,Benign
ISIC_0032186,Benign
ISIC_0012887,Malignant
ISIC_0032911,Benign
ISIC_0024995,Benign
ISIC_0027858,Malignant
ISIC_0024595,Malignant
ISIC_0059088,Benign
ISIC_0000094,Benign
ISIC_0013088,Benign
ISIC_0031762,Malignant
ISIC_0031276,Benign
ISIC_0029516,Benign
ISIC_0057958,Benign
ISIC_0027859,Benign
ISIC_0054909,Benign
ISIC_0031946,Benign
ISIC_0056132,Benign
ISIC_0026255,Benign
ISIC_0068539,Benign
ISIC_0000047,Benign
ISIC_0069307,Benign
ISIC_0028154,Benign
ISIC_0027621,Benign
ISIC_0064659,Benign
ISIC_0028416,Benign
ISIC_0064225,Benign
ISIC_0068867,Benign
ISIC_0058054,Benign
ISIC_0026939,Benign
ISIC_0066550,Benign
ISIC_0000458,Benign
ISIC_0024554,Malignant
ISIC_0032644,Benign
ISIC_0030953,Malignant
ISIC_0033342,Benign
ISIC_0028959,Benign
ISIC_0027300,Malignant
ISIC_0009964,Benign
ISIC_0010494,Benign
ISIC_0031681,Benign
ISIC_0024496,Malignant
ISIC_0025582,Benign
ISIC_0026662,Benign
ISIC_0000041,Benign
ISIC_0032277,Malignant
ISIC_0028292,Benign
ISIC_0030943,Benign
ISIC_0014139,Benign
ISIC_0024862,Benign
ISIC_0030664,Benign
ISIC_0068374,Benign
ISIC_0066739,Benign
ISIC_0024696,Benign
ISIC_0032167,Benign
ISIC_0059368,Benign
ISIC_0032928,Benign
ISIC_0066096,Benign
ISIC_0031921,Benign
ISIC_0034198,Benign
ISIC_0056432,Benign
ISIC_0029932,Malignant
ISIC_0025214,Benign
ISIC_0062369,Benign
ISIC_0031918,Malignant
ISIC_0029917,Malignant
ISIC_0012873,Benign
ISIC_0026006,Benign
ISIC_0058980,Benign
ISIC_0028953,Benign
ISIC_0013191,Benign
ISIC_0025193,Benign
ISIC_0028131,Benign
ISIC_0026019,Benign
ISIC_0058719,Benign
ISIC_0025750,Benign
ISIC_0026028,Benign
ISIC_0014867,Benign
ISIC_0027850,Benign
ISIC_0026281,Malignant
ISIC_0069471,Benign
ISIC_0024327,Benign
ISIC_0033940,Benign
ISIC_0024420,Benign
ISIC_0027635,Benign
ISIC_0027816,Benign
ISIC_0032056,Benign
ISIC_0002476,Benign
ISIC_0027491,Benign
ISIC_0012469,Benign
ISIC_0012981,Benign
ISIC_0032641,Benign
ISIC_0025207,Benign
ISIC_0025024,Benign
ISIC_0000431,Benign
ISIC_0069145,Benign
ISIC_0032350,Benign
ISIC_0028896,Benign
ISIC_0014818,Benign
ISIC_0025497,Benign
ISIC_0067794,Benign
ISIC_0063935,Benign
ISIC_0030662,Benign
ISIC_0030516,Benign
ISIC_0026867,Benign
ISIC_0027979,Benign
ISIC_0054814,Benign
ISIC_0056584,Benign
ISIC_0000127,Benign
ISIC_0026738,Malignant
ISIC_0013588,Malignant
ISIC_0032382,Benign
ISIC_0013269,Benign
ISIC_0000293,Malignant
ISIC_0053467,Benign
ISIC_0031334,Benign
ISIC_0009932,Benign
ISIC_0067138,Benign
ISIC_0054327,Benign
ISIC_0015218,Benign
ISIC_0027694,Benign
ISIC_0061169,Benign
ISIC_0014001,Benign
ISIC_0065909,Benign
ISIC_0028788,Benign
ISIC_0028329,Malignant
ISIC_0055299,Benign
ISIC_0029748,Benign
ISIC_0013670,Benign
ISIC_0027645,Benign
ISIC_0025935,Benign
ISIC_0058094,Benign
ISIC_0032142,Benign
ISIC_0031882,Benign
ISIC_0025545,Benign
ISIC_0008507,Benign
ISIC_0032120,Benign
ISIC_0024881,Benign
ISIC_0066917,Benign
ISIC_0031627,Benign
ISIC_0029174,Benign
ISIC_0060089,Benign
ISIC_0058930,Benign
ISIC_0027305,Benign
ISIC_0031568,Benign
ISIC_0030854,Benign
ISIC_0060626,Benign
ISIC_0028642,Malignant
ISIC_0062304,Benign
ISIC_0015153,Benign
ISIC_0058627,Benign
ISIC_0024354,Benign
ISIC_0025578,Benign
ISIC_0015947,Benign
ISIC_0068215,Benign
ISIC_0025160,Benign
ISIC_0029444,Benign
ISIC_0060592,Benign
ISIC_0031727,Benign
ISIC_0025667,Benign
ISIC_0012364,Benign
ISIC_0024675,Malignant
ISIC_0063312,Benign
ISIC_0059797,Benign
ISIC_0029869,Benign
ISIC_0032202,Benign
ISIC_0029953,Benign
ISIC_0027363,Benign
ISIC_0063183,Benign
ISIC_0032408,Malignant
ISIC_0008528,Benign
ISIC_0011218,Benign
ISIC_0058289,Benign
ISIC_0025052,Benign
ISIC_0013721,Benign
ISIC_0001187,Benign
ISIC_0034025,Benign
ISIC_0027135,Malignant
ISIC_0031708,Benign
ISIC_0015226,Benign
ISIC_0031300,Benign
ISIC_0055027,Benign
ISIC_0068079,Benign
ISIC_0068868,Benign
ISIC_0053836,Benign
ISIC_0057497,Benign
ISIC_0032200,Benign
ISIC_0028811,Benign
ISIC_0028603,Benign
ISIC_0032512,Benign
ISIC_0034297,Benign
ISIC_0026053,Benign
ISIC_0027925,Benign
ISIC_0033031,Benign
ISIC_0054823,Benign
ISIC_0066060,Benign
ISIC_0062653,Benign
ISIC_0025501,Benign
ISIC_0034282,Benign
ISIC_0026739,Benign
ISIC_0027966,Malignant
ISIC_0055711,Benign
ISIC_0000469,Malignant
ISIC_0030636,Benign
ISIC_0028648,Benign
ISIC_0025304,Benign
ISIC_0028138,Benign
ISIC_0069404,Benign
ISIC_0027878,Benign
ISIC_0024797,Benign
ISIC_0025045,Benign
ISIC_0028341,Benign
ISIC_0027111,Benign
ISIC_0026062,Benign
ISIC_0031666,Malignant
ISIC_0025734,Benign
ISIC_0032222,Malignant
ISIC_0027856,Benign
ISIC_0031934,Benign
ISIC_0014926,Benign
ISIC_0032285,Benign
ISIC_0029326,Benign
ISIC_0027581,Benign
ISIC_0030375,Malignant
ISIC_0033475,Benign
ISIC_0027455,Benign
ISIC_0031426,Benign
ISIC_0013236,Benign
ISIC_0067311,Benign
ISIC_0032915,Malignant
ISIC_0025747,Benign
ISIC_0024880,Benign
ISIC_0029927,Benign
ISIC_0030015,Benign
ISIC_0059558,Benign
ISIC_0069565,Benign
ISIC_0026371,Benign
ISIC_0064494,Benign
ISIC_0000515,Benign
ISIC_0015258,Benign
ISIC_0063028,Benign
ISIC_0029749,Benign
ISIC_0013639,Malignant
ISIC_0015946,Benign
ISIC_0011170,Benign
ISIC_0028173,Malignant
ISIC_0064954,Benign
ISIC_0057674,Benign
ISIC_0059614,Benign
ISIC_0032331,Malignant
ISIC_0029207,Benign
ISIC_0025107,Benign
ISIC_0069134,Benign
ISIC_0013216,Benign
ISIC_0025800,Malignant
ISIC_0032967,Benign
ISIC_0069566,Benign
ISIC_0012357,Benign
ISIC_0028220,Malignant
ISIC_0025619,Benign
ISIC_0054197,Benign
ISIC_0031327,Benign
ISIC_0026206,Malignant
ISIC_0058633,Benign
ISIC_0033745,Benign
ISIC_0031280,Benign
ISIC_0013680,Benign
ISIC_0061859,Benign
ISIC_0027499,Benign
ISIC_0026804,Benign
ISIC_0059239,Benign
ISIC_0059818,Benign
ISIC_0027352,Malignant
ISIC_0064572,Benign
ISIC_0059045,Benign
ISIC_0055198,Benign
ISIC_0025104,Benign
ISIC_0027055,Benign
ISIC_0061734,Benign
ISIC_0032562,Benign
ISIC_0013836,Benign
ISIC_0033048,Benign
ISIC_0034254,Benign
ISIC_0053998,Benign
ISIC_0065302,Benign
ISIC_0000228,Benign
ISIC_0028841,Benign
ISIC_0030117,Benign
ISIC_0025700,Malignant
ISIC_0064533,Benign
ISIC_0024843,Malignant
ISIC_0028346,Benign
ISIC_0030734,Benign
ISIC_0000049,Malignant
ISIC_0030609,Benign
ISIC_0015212,Benign
ISIC_0024712,Benign
ISIC_0059510,Benign
ISIC_0056846,Benign
ISIC_0027424,Benign
ISIC_0060042,Benign
ISIC_0056038,Benign
ISIC_0054650,Benign
ISIC_0013398,Benign
ISIC_0053952,Benign
ISIC_0066239,Benign
ISIC_0013933,Benign
ISIC_0026580,Benign
ISIC_0030767,Malignant
ISIC_0056444,Benign
ISIC_0032468,Benign
ISIC_0031139,Benign
ISIC_0014546,Malignant
ISIC_0030320,Benign
ISIC_0000057,Benign
ISIC_0012741,Benign
ISIC_0059694,Benign
ISIC_0029979,Benign
ISIC_0029339,Benign
ISIC_0031128,Benign
ISIC_0029814,Benign
ISIC_0063317,Benign
ISIC_0027119,Benign
ISIC_0010009,Benign
ISIC_0033686,Benign
ISIC_0059047,Benign
ISIC_0010025,Benign
ISIC_0058350,Benign
ISIC_0034086,Benign
ISIC_0063817,Benign
ISIC_0029376,Benign
ISIC_0032792,Benign
ISIC_0000206,Benign
ISIC_0059379,Benign
ISIC_0055697,Benign
ISIC_0028889,Benign
ISIC_0029977,Benign
ISIC_0013495,Benign
ISIC_0054100,Benign
ISIC_0010263,Benign
ISIC_0007332,Benign
ISIC_0027403,Benign
ISIC_0057138,Benign
ISIC_0060635,Benign
ISIC_0065292,Benign
ISIC_0014722,Malignant
ISIC_0029361,Benign
ISIC_0064740,Benign
ISIC_0030750,Benign
ISIC_0061302,Benign
ISIC_0063628,Benign
ISIC_0025659,Benign
ISIC_0014601,Benign
ISIC_0026441,Benign
ISIC_0015510,Benign
ISIC_0031250,Benign
ISIC_0030717,Benign
ISIC_0053713,Benign
ISIC_0014120,Benign
ISIC_0068466,Benign
ISIC_0026139,Benign
ISIC_0027291,Malignant
ISIC_0015260,Benign
ISIC_0026713,Benign
ISIC_0013527,Benign
ISIC_0062361,Benign
ISIC_0014174,Benign
ISIC_0010080,Malignant
ISIC_0000199,Benign
ISIC_0012324,Benign
ISIC_0012957,Benign
ISIC_0015355,Benign
ISIC_0024993,Benign
ISIC_0025217,Benign
ISIC_0028090,Benign
ISIC_0065600,Benign
ISIC_0061335,Benign
ISIC_0069676,Benign
ISIC_0027012,Benign
ISIC_0064003,Benign
ISIC_0032640,Benign
ISIC_0030521,Malignant
ISIC_0029721,Benign
ISIC_0028958,Benign
ISIC_0027930,Malignant
ISIC_0065756,Benign
ISIC_0030440,Malignant
ISIC_0028431,Benign
ISIC_0069312,Benign
ISIC_0056380,Benign
ISIC_0033448,Benign
ISIC_0057763,Benign
ISIC_0025037,Benign
ISIC_0033771,Benign
ISIC_0013304,Benign
ISIC_0054304,Benign
ISIC_0027414,Benign
ISIC_0033056,Benign
ISIC_0028930,Malignant
ISIC_0012655,Benign
ISIC_0033788,Benign
ISIC_0029139,Benign
ISIC_0032087,Benign
ISIC_0027064,Benign
ISIC_0024602,Benign
ISIC_0015987,Benign
ISIC_0029760,Benign
ISIC_0065359,Benign
ISIC_0033565,Benign
ISIC_0027758,Benign
ISIC_0067501,Benign
ISIC_0065498,Benign
ISIC_0067715,Benign
ISIC_0011203,Benign
ISIC_0064343,Benign
ISIC_0033115,Benign
ISIC_0031033,Benign
ISIC_0025419,Benign
ISIC_0029994,Benign
ISIC_0014090,Benign
ISIC_0025522,Benign
ISIC_0059303,Benign
ISIC_0057222,Benign
ISIC_0061772,Benign
ISIC_0057652,Benign
ISIC_0031910,Benign
ISIC_0012677,Benign
ISIC_0032009,Benign
ISIC_0026333,Benign
ISIC_0027610,Benign
ISIC_0026788,Benign
ISIC_0016044,Benign
ISIC_0032441,Malignant
ISIC_0027530,Benign
ISIC_0027698,Benign
ISIC_0029038,Benign
ISIC_0013208,Benign
ISIC_0014754,Benign
ISIC_0025681,Benign
ISIC_0060862,Benign
ISIC_0027669,Malignant
ISIC_0024876,Benign
ISIC_0010003,Benign
ISIC_0012987,Benign
ISIC_0000443,Benign
ISIC_0029072,Benign
ISIC_0059803,Benign
ISIC_0029417,Malignant
ISIC_0025115,Benign
ISIC_0067166,Benign
ISIC_0031819,Benign
ISIC_0010056,Malignant
ISIC_0000321,Benign
ISIC_0060902,Benign
ISIC_0028299,Benign
ISIC_0026218,Benign
ISIC_0028842,Benign
ISIC_0063420,Benign
ISIC_0026161,Benign
ISIC_0031213,Benign
ISIC_0012339,Benign
ISIC_0032589,Benign
ISIC_0032047,Benign
ISIC_0028483,Benign
ISIC_0009950,Malignant
ISIC_0053710,Benign
ISIC_0031152,Benign
ISIC_0013124,Benign
ISIC_0031591,Benign
ISIC_0029273,Benign
ISIC_0027781,Benign
ISIC_0031920,Benign
ISIC_0025973,Benign
ISIC_0029960,Benign
ISIC_0024365,Benign
ISIC_0027742,Malignant
ISIC_0032691,Benign
ISIC_0033273,Benign
ISIC_0063391,Benign
ISIC_0014264,Benign
ISIC_0057487,Benign
ISIC_0012273,Benign
ISIC_0010336,Benign
ISIC_0031726,Benign
ISIC_0066522,Benign
ISIC_0012680,Benign
ISIC_0007475,Benign
ISIC_0063001,Benign
ISIC_0065135,Benign
ISIC_0059001,Benign
ISIC_0032811,Benign
ISIC_0032113,Benign
ISIC_0029973,Benign
ISIC_0013523,Benign
ISIC_0054933,Benign
ISIC_0065917,Benign
ISIC_0034102,Benign
ISIC_0010589,Benign
ISIC_0013390,Benign
ISIC_0031510,Benign
ISIC_0055698,Benign
ISIC_0060948,Benign
ISIC_0065184,Benign
ISIC_0025041,Benign
ISIC_0030316,Benign
ISIC_0008524,Benign
ISIC_0024898,Malignant
ISIC_0026915,Benign
ISIC_0000197,Benign
ISIC_0027875,Benign
ISIC_0063663,Benign
ISIC_0030049,Benign
ISIC_0033597,Benign
ISIC_0062097,Benign
ISIC_0027540,Benign
ISIC_0025858,Benign
ISIC_0011095,Malignant
ISIC_0067751,Benign
ISIC_0031790,Benign
ISIC_0013334,Malignant
ISIC_0026560,Benign
ISIC_0027496,Benign
ISIC_0056111,Benign
ISIC_0053918,Benign
ISIC_0028814,Malignant
ISIC_0068939,Benign
ISIC_0060488,Benign
ISIC_0012683,Benign
ISIC_0032571,Benign
ISIC_0025250,Benign
ISIC_0029227,Benign
ISIC_0026387,Benign
ISIC_0032053,Benign
ISIC_0001181,Benign
ISIC_0030742,Benign
ISIC_0034060,Benign
ISIC_0032901,Benign
ISIC_0029298,Benign
ISIC_0031898,Benign
ISIC_0032365,Benign
ISIC_0064852,Benign
ISIC_0055437,Benign
ISIC_0024383,Benign
ISIC_0066818,Benign
ISIC_0062943,Benign
ISIC_0058923,Benign
ISIC_0067031,Benign
ISIC_0029920,Benign
ISIC_0033734,Benign
ISIC_0029357,Benign
ISIC_0054672,Benign
ISIC_0058582,Benign
ISIC_0026746,Malignant
ISIC_0027846,Malignant
ISIC_0067164,Benign
ISIC_0010587,Malignant
ISIC_0026298,Benign
ISIC_0027248,Benign
ISIC_0029058,Benign
ISIC_0030413,Benign
ISIC_0000410,Malignant
ISIC_0014624,Benign
ISIC_0025302,Benign
ISIC_0054369,Benign
ISIC_0032240,Benign
ISIC_0013494,Benign
ISIC_0064913,Benign
ISIC_0025318,Benign
ISIC_0030204,Benign
ISIC_0028553,Benign
ISIC_0026732,Benign
ISIC_0024467,Benign
ISIC_0065067,Benign
ISIC_0034195,Benign
ISIC_0033329,Benign
ISIC_0026745,Malignant
ISIC_0056808,Benign
ISIC_0015967,Benign
ISIC_0013554,Benign
ISIC_0026621,Benign
ISIC_0013876,Benign
ISIC_0031197,Benign
ISIC_0063620,Benign
ISIC_0056312,Benign
ISIC_0000124,Benign
ISIC_0012517,Benign
ISIC_0030588,Benign
ISIC_0012827,Benign
ISIC_0024352,Benign
ISIC_0026833,Benign
ISIC_0064384,Benign
ISIC_0026978,Malignant
ISIC_0054027,Benign
ISIC_0029793,Benign
ISIC_0015968,Benign
ISIC_0059019,Benign
ISIC_0032888,Malignant
ISIC_0013393,Benign
ISIC_0009914,Benign
ISIC_0059308,Benign
ISIC_0062008,Benign
ISIC_0015056,Benign
ISIC_0054591,Benign
ISIC_0015960,Benign
ISIC_0032273,Benign
ISIC_0054176,Benign
ISIC_0063777,Benign
ISIC_0030278,Benign
ISIC_0059665,Benign
ISIC_0026714,Benign
ISIC_0012417,Benign
ISIC_0032932,Benign
ISIC_0026522,Malignant
ISIC_0014782,Benign
ISIC_0069157,Benign
ISIC_0032724,Malignant
ISIC_0012416,Benign
ISIC_0059166,Benign
